date,region,product,sales,quantity,customer_age,satisfaction_score,date_year,date_month,date_day,date_dayofweek,date_quarter,sales_bin,quantity_bin,customer_age_bin,satisfaction_score_bin,date_month_bin,date_day_bin,date_dayofweek_bin,sales_per_quantity,sales_per_customer_age,sales_per_satisfaction_score,sales_per_date_year,sales_per_date_month
2025-08-24,North,Product B,1305,31,73,3.29,2025,8,24,6,3,Q2,Q2,Q5,Q3,Q4,Q4,Q5,42.096774193548384,17.876712328767123,396.6565349544073,0.6444444444444445,163.125
2025-08-25,North,Product C,3130,80,28,4.33,2025,8,25,0,3,Q4,Q4,Q1,Q5,Q4,Q4,Q1,39.125,111.78571428571429,722.8637413394919,1.545679012345679,391.25
2025-08-26,East,Product E,2972,14,37,4.62,2025,8,26,1,3,Q3,Q1,Q2,Q5,Q4,Q5,Q1,212.28571428571428,80.32432432432432,643.2900432900433,1.4676543209876542,371.5
2025-08-27,West,Product C,3172,53,-23,1.05,2025,8,27,2,3,Q4,Q3,Q1,Q1,Q4,Q5,Q2,59.84905660377358,-137.91304347826087,3020.9523809523807,1.5664197530864197,396.5
2025-08-28,North,Product B,1954,48,32,3.7,2025,8,28,3,3,Q2,Q3,Q2,Q4,Q4,Q5,Q3,40.708333333333336,61.0625,528.1081081081081,0.9649382716049383,244.25
2025-08-29,North,Product C,4121,69,65,1.21,2025,8,29,4,3,Q5,Q4,Q5,Q1,Q4,Q5,Q3,59.72463768115942,63.4,3405.785123966942,2.035061728395062,515.125
2025-08-30,South,Product C,4762,90,24,3.2,2025,8,30,5,3,Q5,Q5,Q1,Q3,Q4,Q5,Q4,52.91111111111111,198.41666666666666,1488.125,2.351604938271605,595.25
2025-08-31,South,Product B,2808,62,38,3.0,2025,8,31,6,3,Q3,Q4,Q2,Q3,Q4,Q5,Q5,45.29032258064516,73.89473684210526,936.0,1.3866666666666667,351.0
2025-09-01,West,Product D,3602,92,59,2.23,2025,9,1,0,3,Q4,Q5,Q4,Q2,Q4,Q1,Q1,39.15217391304348,61.05084745762712,1615.2466367713005,1.7787654320987654,400.22222222222223
2025-09-02,West,Product C,1432,66,43,2.41,2025,9,2,1,3,Q2,Q4,Q3,Q2,Q4,Q1,Q1,21.696969696969695,33.30232558139535,594.1908713692945,0.7071604938271605,159.11111111111111
2025-09-03,East,Product D,301,64,61,3.49,2025,9,3,2,3,Q1,Q4,Q4,Q4,Q4,Q1,Q2,4.703125,4.934426229508197,86.24641833810888,0.14864197530864198,33.44444444444444
2025-09-04,West,Product C,3607,70,73,2.34,2025,9,4,3,3,Q4,Q4,Q5,Q2,Q4,Q1,Q3,51.52857142857143,49.41095890410959,1541.4529914529915,1.7812345679012345,400.77777777777777
2025-09-05,South,Product E,4312,63,31,3.93,2025,9,5,4,3,Q5,Q4,Q2,Q4,Q4,Q1,Q3,68.44444444444444,139.09677419354838,1097.2010178117048,2.1293827160493826,479.1111111111111
2025-09-06,West,Product C,674,73,74,2.62,2025,9,6,5,3,Q1,Q4,Q5,Q2,Q4,Q1,Q4,9.232876712328768,9.108108108108109,257.25190839694653,0.3328395061728395,74.88888888888889
2025-09-07,North,Product C,636,33,54,1.27,2025,9,7,6,3,Q1,Q2,Q4,Q1,Q4,Q1,Q5,19.272727272727273,11.777777777777779,500.78740157480314,0.31407407407407406,70.66666666666667
2025-09-08,West,Product A,1725,41,38,4.14,2025,9,8,0,3,Q2,Q3,Q2,Q4,Q4,Q2,Q1,42.073170731707314,45.39473684210526,416.6666666666667,0.8518518518518519,191.66666666666666
2025-09-09,West,Product E,2222,89,35,2.14,2025,9,9,1,3,Q3,Q5,Q2,Q2,Q4,Q2,Q1,24.96629213483146,63.48571428571429,1038.3177570093458,1.097283950617284,246.88888888888889
2025-09-10,East,Product E,485,48,22,2.73,2025,9,10,2,3,Q1,Q3,Q1,Q3,Q4,Q2,Q2,10.104166666666666,22.045454545454547,177.65567765567766,0.23950617283950618,53.888888888888886
2025-09-11,North,Product D,3381,13,20,3.0,2025,9,11,3,3,Q4,Q1,Q1,Q3,Q4,Q2,Q3,260.0769230769231,169.05,1127.0,1.6696296296296296,375.6666666666667
2025-09-12,East,Product D,574,73,40,2.33,2025,9,12,4,3,Q1,Q4,Q3,Q2,Q4,Q2,Q3,7.863013698630137,14.35,246.3519313304721,0.2834567901234568,63.77777777777778
2025-09-13,South,Product C,517,77,43,1.23,2025,9,13,5,3,Q1,Q4,Q3,Q1,Q4,Q2,Q4,6.714285714285714,12.023255813953488,420.3252032520325,0.2553086419753086,57.44444444444444
2025-09-14,West,Product B,3700,31,54,2.5,2025,9,14,6,3,Q4,Q2,Q4,Q2,Q4,Q3,Q5,119.35483870967742,68.51851851851852,1480.0,1.8271604938271604,411.1111111111111
2025-09-15,West,Product C,1054,75,41,4.78,2025,9,15,0,3,Q1,Q4,Q3,Q5,Q4,Q3,Q1,14.053333333333333,25.70731707317073,220.5020920502092,0.5204938271604939,117.11111111111111
2025-09-16,South,Product A,4958,68,66,3.57,2025,9,16,1,3,Q5,Q4,Q5,Q4,Q4,Q3,Q1,72.91176470588235,75.12121212121212,1388.795518207283,2.448395061728395,550.8888888888889
2025-09-17,East,Product C,1305,98,36,3.69,2025,9,17,2,3,Q2,Q5,Q2,Q4,Q4,Q3,Q2,13.316326530612244,36.25,353.6585365853659,0.6444444444444445,145.0
2025-09-18,North,Product A,4859,4,68,3.53,2025,9,18,3,3,Q5,Q1,Q5,Q4,Q4,Q3,Q3,1214.75,71.45588235294117,1376.487252124646,2.399506172839506,539.8888888888889
2025-09-19,East,Product C,4220,19,42,1.8,2025,9,19,4,3,Q5,Q1,Q3,Q1,Q4,Q3,Q3,222.10526315789474,100.47619047619048,2344.4444444444443,2.083950617283951,468.8888888888889
2025-09-20,East,Product D,2090,70,38,2.67,2025,9,20,5,3,Q2,Q4,Q2,Q2,Q4,Q4,Q4,29.857142857142858,55.0,782.7715355805244,1.0320987654320988,232.22222222222223
2025-09-21,North,Product C,4905,98,29,4.0,2025,9,21,6,3,Q5,Q5,Q1,Q4,Q4,Q4,Q5,50.05102040816327,169.13793103448276,1226.25,2.422222222222222,545.0
2025-09-22,West,Product D,3672,82,74,1.41,2025,9,22,0,3,Q4,Q5,Q5,Q1,Q4,Q4,Q1,44.78048780487805,49.62162162162162,2604.2553191489365,1.8133333333333332,408.0
2025-09-23,East,Product B,4480,13,58,2.11,2025,9,23,1,3,Q5,Q1,Q4,Q2,Q4,Q4,Q1,344.61538461538464,77.24137931034483,2123.222748815166,2.2123456790123455,497.77777777777777
2025-09-24,South,Product B,4258,23,50,2.11,2025,9,24,2,3,Q5,Q2,Q3,Q2,Q4,Q4,Q2,185.1304347826087,85.16,2018.009478672986,2.102716049382716,473.1111111111111
2025-09-25,North,Product E,4857,83,67,2.73,2025,9,25,3,3,Q5,Q5,Q5,Q3,Q4,Q4,Q3,58.51807228915663,72.49253731343283,1779.1208791208792,2.3985185185185185,539.6666666666666
2025-09-26,West,Product C,2813,75,70,4.92,2025,9,26,4,3,Q3,Q4,Q5,Q5,Q4,Q5,Q3,37.50666666666667,40.18571428571428,571.7479674796748,1.3891358024691358,312.55555555555554
